cue,target,thisN,thisTrialN,thisRepN,end_guess.keys,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,end_cued_recall.keys,recall_reached.keys,recall_selection.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,list_item,kind,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,break_resp.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,iti_learning_practice.started,ISI_4.started,iti_learning_practice.stopped,guess.started,guess.stopped,practice_trials.end_guess.keys,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing.started,cue_stim_guessing.started,guess_stim.started,end_guess.started,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,ISI.started,iti_learning.stopped,learning_trials.end_guess.keys,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall.started,recall_instructions_text.started,recall_instructions_key.started,instructions_recall.stopped,recall_instructions_key.keys,recall_instructions_key.rt,recall_instructions_key.duration,iti_recall.started,ISI_2.started,iti_recall.stopped,cued_recall.started,cue_stim_recall.started,dash_stim_recall.started,qmark_target.started,end_cued_recall.started,cue_stim_recall.stopped,dash_stim_recall.stopped,qmark_target.stopped,end_cued_recall.stopped,cued_recall.stopped,test_practice_trials.end_cued_recall.keys,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,recall_response.stopped,test_practice_trials.recall_reached.keys,recall_select.started,recall_select.stopped,test_practice_trials.recall_selection.keys,test_practice_trials.recall_reached.rt,test_practice_trials.recall_reached.duration,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,test_practice_trials.recall_selection.rt,test_practice_trials.recall_selection.duration,test_trials.end_cued_recall.keys,test_trials.recall_reached.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,test_trials.recall_selection.keys,test_trials.recall_selection.rt,test_trials.recall_selection.duration,end_part2.started,end_part2_key.started,end_part2_text.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping.started,sm_instructions_text.started,sm_instructions_key.started,instructions_semantic_mapping.stopped,sm_instructions_key.keys,sm_instructions_key.rt,sm_instructions_key.duration,iti_mapping.started,ISI_3.started,iti_mapping.stopped,item.started,semantic_map_item.started,living_nonliving.started,end_mapping.started,licing_nonliving_text.started,item.stopped,semantic_mapping.living_nonliving.keys,semantic_mapping.living_nonliving.rt,semantic_mapping.living_nonliving.duration,semantic_mapping.end_mapping.keys,mapping_break.started,mapping_break.stopped,semantic_mapping.break_resp.keys,semantic_map_item.stopped,living_nonliving.stopped,end_mapping.stopped,licing_nonliving_text.stopped,thanks.started,thanks_text.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Statue,Monument,10,10,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,41,,,,,,,,,,,,,370.62289640004747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.6037886000704,372.6038360000821,,372.605515900068,372.6055603000568,,,,372.60903669998515,372.622144700028,372.622144700028,372.622144700028,372.622144700028,378.6107331000967,,,,,,,,,,,,,,,,,,,,370.61175899999216,0.006265500094741583,372.60151870001573,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Humor,Komödie,11,11,0,None,h,None,0.8590164999477565,0.1805327000329271,,,,,,,,,,,,,,,,,,,0,11,11,33,,,,,,,,,,,,,378.6216870000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.6024730000645,386.6110011000419,,386.6126528000459,389.61145450000186,,,,389.61588679999113,389.6340252000373,389.6340252000373,389.6340252000373,389.6340252000373,395.6112805000739,,380.6224218000425,380.6224218000425,380.6224218000425,380.6224218000425,386.62166260008235,386.62166260008235,386.62166260008235,386.62166260008235,386.62166260008235,,,,,,,,,,378.61098800005857,0.00544650002848357,380.60041910002474,None,h,None,0.8590164999477565,0.1805327000329271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Garage,Haus,12,12,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,31,,,,,,,,,,,,,395.6229869000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.60425060009584,397.6042981999926,,397.6057981000049,397.60584169998765,,,,397.6083707000362,397.62278540001716,397.62278540001716,397.62278540001716,397.62278540001716,403.6113898000913,,,,,,,,,,,,,,,,,,,,395.611534900032,0.0059870999539271,397.60155130003113,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Akrobatin,Seil,13,13,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,0,,,,,,,,,,,,,403.62222820008174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.6051223000977,405.6051647000713,,405.6069717000937,405.60700940003153,,,,405.6100578000769,405.62222370004747,405.62222370004747,405.62222370004747,405.62222370004747,411.6117872000905,,,,,,,,,,,,,,,,,,,,403.61163250007667,0.0058102000039070845,405.60265450004954,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zahnpasta,Minze,14,14,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,76,,,,,,,,,,,,,411.623313600081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.60527020005975,413.6053166000638,,413.6070612000767,413.6071039000526,,,,413.6102627000073,413.62309880007524,413.62309880007524,413.62309880007524,413.62309880007524,419.6114551000064,,,,,,,,,,,,,,,,,,,,411.61204290005844,0.005055899964645505,413.60240630002227,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Schwan,Taube,15,15,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,69,,,,,,,,,,,,,419.62279910000507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.6038227000972,421.60387130000163,,421.60557890008204,421.6056211000541,,,,421.60862280009314,421.6222852000501,421.6222852000501,421.6222852000501,421.6222852000501,427.6117165000178,,,,,,,,,,,,,,,,,,,,419.6116727000335,0.004581799963489175,421.60149360005744,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Frieden,Harmonie,16,16,0,None,h,None,1.5252996000926942,0.1967573999427259,,,,,,,,,,,,,,,,,,,0,16,16,30,,,,,,,,,,,,,427.62282759998925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.60519310005475,435.6120675000129,,435.61405289999675,438.6111777999904,,,,438.61431940004695,438.62182970007416,438.62182970007416,438.62182970007416,438.62182970007416,444.612188900006,,429.62278670002706,429.62278670002706,429.62278670002706,429.62278670002706,435.62187650008127,435.62187650008127,435.62187650008127,435.62187650008127,435.62187650008127,,,,,,,,,,427.61187570006587,0.0062581999227404594,429.60284850001335,None,h,None,1.5252996000926942,0.1967573999427259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Agent,Reise,17,17,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,24,,,,,,,,,,,,,444.62306700006593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6054749999894,446.6055234000087,,446.6070958999917,446.60713790007867,,,,446.6105837000068,446.62284339999314,446.62284339999314,446.62284339999314,446.62284339999314,452.6117837000638,,,,,,,,,,,,,,,,,,,,444.61241240007803,0.006803700001910329,446.6032849000767,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Beweis,Gericht,18,18,0,None,h,None,0.8244561000028625,0.1938515999354422,,,,,,,,,,,,,,,,,,,0,18,18,52,,,,,,,,,,,,,452.62309670005925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.60567070008256,460.61185560002923,,460.6137394000543,463.6117732001003,,,,463.6145747000119,463.62222580006346,463.62222580006346,463.62222580006346,463.62222580006346,469.61225170001853,,454.62322060007136,454.62322060007136,454.62322060007136,454.62322060007136,460.6228293000022,460.6228293000022,460.6228293000022,460.6228293000022,460.6228293000022,,,,,,,,,,452.61200870003086,0.004884899943135679,454.60321950004436,None,h,None,0.8244561000028625,0.1938515999354422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zug,Flugzeug,19,19,0,None,h,None,0.9361384999938309,0.17006879998371005,,,,,,,,,,,,,,,,,,,0,19,19,48,,,,,,,,,,,,,469.62316830002237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.60459410003386,477.61224960000254,,477.61415280005895,480.6118521000026,,,,480.6147478000494,480.62238030007575,480.62238030007575,480.62238030007575,480.62238030007575,486.6123574000085,,471.6245617000386,471.6245617000386,471.6245617000386,471.6245617000386,477.62239560007583,477.62239560007583,477.62239560007583,477.62239560007583,477.62239560007583,,,,,,,,,,469.6124728000723,0.005347999976947904,471.60231710004155,None,h,None,0.9361384999938309,0.17006879998371005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Klebstoff,Papier,20,20,0,None,h,None,1.1171882000053301,0.17746069992426783,,,,,,,,,,,,,,,,,,,0,20,20,62,,,,,,,,,,,,,486.6232709999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.6064362000907,494.61219710006844,,494.61442990007345,497.6116642000852,,,,497.6153554000193,497.6226110000862,497.6226110000862,497.6226110000862,497.6226110000862,503.61234480002895,,488.6240575000411,488.6240575000411,488.6240575000411,488.6240575000411,494.62245999998413,494.62245999998413,494.62245999998413,494.62245999998413,494.62245999998413,,,,,,,,,,486.6126205000328,0.005501299980096519,488.6039361000294,None,h,None,1.1171882000053301,0.17746069992426783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Pumpe,Reifen,21,21,0,None,h,None,0.44407810003031045,0.16254269995260984,,,,,,,,,,,,,,,,,,,0,21,21,38,,,,,,,,,,,,,503.6233013999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.60469479998574,511.6123035000637,,511.61433340003714,514.6126450999873,,,,514.6156775000272,514.6227499000961,514.6227499000961,514.6227499000961,514.6227499000961,520.6123646000633,,505.6244929000968,505.6244929000968,505.6244929000968,505.6244929000968,511.6230414999882,511.6230414999882,511.6230414999882,511.6230414999882,511.6230414999882,,,,,,,,,,503.6125667000888,0.0054425999987870455,505.60252150008455,None,h,None,0.44407810003031045,0.16254269995260984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Streifen,Shirt,22,22,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,70,,,,,,,,,,,,,520.6233366000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.6068206999917,522.6068681000033,,522.6087689000415,522.6088113000151,,,,522.61208240001,522.623107100022,522.623107100022,522.623107100022,522.623107100022,528.6128984000534,,,,,,,,,,,,,,,,,,,,520.6125583000248,0.005427800002507865,522.6037615000969,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Bad,Handtuch,23,23,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,50,,,,,,,,,,,,,528.6237446999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.6058028000407,530.605849500047,,530.6072809000034,530.6073226000881,,,,530.6102471000049,530.6239627000177,530.6239627000177,530.6239627000177,530.6239627000177,536.6125683999853,,,,,,,,,,,,,,,,,,,,528.6131496999878,0.004356999997980893,530.6039049000246,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Shampoo,Seife,24,24,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,24,24,9,,,,,,,,,,,,,536.6235076000448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.6052212000359,538.6052687000483,,538.6069556000875,538.6069975000573,,,,538.610114900046,538.6243074000813,538.6243074000813,538.6243074000813,538.6243074000813,544.6129345000954,,,,,,,,,,,,,,,,,,,,536.6127740000375,0.00545980001334101,538.6022783000953,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Experiment,Versuch,25,25,0,None,h,None,0.5542326999129727,0.18939230008982122,,,,,,,,,,,,,,,,,,,0,25,25,3,,,,,,,,,,,,,544.6239789000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.6052468999987,552.6129567000316,,552.6151006000582,555.6120161000872,,,,555.6151536999969,555.6233348000096,555.6233348000096,555.6233348000096,555.6233348000096,561.6130670000566,,546.6249390000012,546.6249390000012,546.6249390000012,546.6249390000012,552.623182100011,552.623182100011,552.623182100011,552.623182100011,552.623182100011,,,,,,,,,,544.6131563000381,0.006174099980853498,546.602912500035,None,h,None,0.5542326999129727,0.18939230008982122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Flotte,Boot,26,26,0,None,h,None,0.6913508999859914,0.2054754999699071,,,,,,,,,,,,,,,,,,,0,26,26,54,,,,,,,,,,,,,561.6241346000461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6056720000925,569.6131098000333,,569.6153327000793,572.6137529000407,,,,572.6165737000993,572.6234142000321,572.6234142000321,572.6234142000321,572.6234142000321,578.6137349000201,,563.6251219999976,563.6251219999976,563.6251219999976,563.6251219999976,569.624136300059,569.624136300059,569.624136300059,569.624136300059,569.624136300059,,,,,,,,,,561.6133277000627,0.006350399926304817,563.6036617000354,None,h,None,0.6913508999859914,0.2054754999699071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Zimt,Rolle,27,27,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,27,27,77,,,,,,,,,,,,,578.6242529000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.6058074000757,580.6058521000668,,580.607205200009,580.607243000064,,,,580.6097581000067,580.6243058000691,580.6243058000691,580.6243058000691,580.6243058000691,586.6134048000677,,,,,,,,,,,,,,,,,,,,578.6139691000571,0.0069914000341668725,580.6038390999893,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Publikum,Applaus,28,28,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,28,28,37,,,,,,,,,,,,,586.6243449000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.6072448000778,588.6072918000864,,588.6091406000778,588.6091841000598,,,,588.6124477999983,588.6247430000221,588.6247430000221,588.6247430000221,588.6247430000221,594.6135869000573,,,,,,,,,,,,,,,,,,,,586.6136267000111,0.006401099963113666,588.6042174000759,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Schlüssel,Ring,29,29,0,None,h,None,0.7065912999678403,0.1516350000165403,,,,,,,,,,,,,,,,,,,0,29,29,40,,,,,,,,,,,,,594.6239985000575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.6071834000759,602.6135568000609,,602.615511400043,605.6140992,,,,605.6173715000041,605.6368167999899,605.6368167999899,605.6368167999899,605.6368167999899,611.6136138000293,,596.6358334000688,596.6358334000688,596.6358334000688,596.6358334000688,602.6245042000664,602.6245042000664,602.6245042000664,602.6245042000664,602.6245042000664,,,,,,,,,,594.6138102000114,0.0046848999336361885,596.604651600006,None,h,None,0.7065912999678403,0.1516350000165403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Vogel,Feder,30,30,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,30,30,47,,,,,,,,,,,,,611.6248879000777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.6067282999866,613.6067765000043,,613.6083391000284,613.6083818000043,,,,613.611310700071,613.6250358000398,613.6250358000398,613.6250358000398,613.6250358000398,619.6136933000525,,,,,,,,,,,,,,,,,,,,611.613838099991,0.00466689991299063,613.6046347999945,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Rauch,Nebel,31,31,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,31,31,6,,,,,,,,,,,,,619.6245120000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.6061231000349,621.6061658000108,,621.607607300044,621.6076456999872,,,,621.6109192000004,621.6246921001002,621.6246921001002,621.6246921001002,621.6246921001002,627.6133249000413,,,,,,,,,,,,,,,,,,,,619.6139478000114,0.005578599986620247,621.60400390008,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Tee,Blätter,32,32,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,32,32,71,,,,,,,,,,,,,627.6249499000842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.6056379000656,629.6056855000788,,629.6069907000056,629.6070324000902,,,,629.6182563999901,629.636653500027,629.636653500027,629.636653500027,629.636653500027,635.6137282000855,,,,,,,,,,,,,,,,,,,,627.6135546000442,0.005925799952819943,629.6037417000625,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Schuh,Stiefel,33,33,0,None,None,None,,,,,,,,,,,,,,,,,,,,,0,33,33,68,,,,,,,,,,,,,635.6247420000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.606186500052,637.6062313000439,,637.6077123000287,637.607751200092,,,,637.611183400033,637.6248994000489,637.6248994000489,637.6248994000489,637.6248994000489,643.6136095999973,,,,,,,,,,,,,,,,,,,,635.6139812000329,0.0069676999701187015,637.6041622000048,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Brise,Luft,34,34,0,None,h,None,0.7664631999796256,0.15646009996999055,,,,,,,,,,,,,,,,,,,0,34,34,25,,,,,,,,,,,,,643.6248221000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6055314000696,651.6137768999906,,651.6154995000688,654.6137209000299,,,,654.6163964000298,654.6241970000556,654.6241970000556,654.6241970000556,654.6241970000556,660.6140800000867,,645.6255345999962,645.6255345999962,645.6255345999962,645.6255345999962,651.6246790000005,651.6246790000005,651.6246790000005,651.6246790000005,651.6246790000005,,,,,,,,,,643.6138318000594,0.0061076999409124255,645.6035474000964,None,h,None,0.7664631999796256,0.15646009996999055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
Mappe,Buch,35,35,0,None,h,None,0.8517107999650761,0.19561000005342066,,,,,,,,,,,,,,,,,,,0,35,35,36,,,,,,,,,,,,,660.6250985000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.6069399000844,668.613818300073,,668.6155292000622,671.6144174000947,,,,671.6169101000996,671.6244517000159,671.6244517000159,671.6244517000159,671.6244517000159,677.614278800087,,662.6253383000148,662.6253383000148,662.6253383000148,662.6253383000148,668.6246865000576,668.6246865000576,668.6246865000576,668.6246865000576,668.6246865000576,,,,,,,,,,660.6143042000476,0.006568999961018562,662.6044140000595,None,h,None,0.8517107999650761,0.19561000005342066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581466,001,2024-12-04_10h30.09.307,learning,2024.2.4,89.61464806997705,2024-12-04 10h30.17.913095 +0100,
